Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Credit_Score
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.814741,-2.129518,-0.703744,-0.453974,2,-1.061691,-0.232284,0.260519,-0.890782,0.858060,2.895593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.814741,-2.422317,-0.703744,-0.453974,2,-1.061691,2.206120,0.270558,-0.890782,2.812814,3.251346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.814741,-1.983119,0.036621,-0.453974,2,-1.061691,-0.189084,0.280596,-0.890782,-0.022767,3.251346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.814741,-1.983119,-0.703744,-0.453974,2,-1.061691,0.570507,0.290634,-0.890782,0.858060,3.251346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.814741,-1.983119,-0.703744,0.188859,2,-1.061691,0.674500,0.300673,-0.890782,0.286185,3.251346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.175452,2.315071,2.298520,-0.911945,-0.739324,-0.289261,-1.452767,-0.747284,-1.983119,-0.111452,0.188859,2,-1.061691,2.636596,0.310711,-0.890782,0.073134,3.251346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-1.251122,-0.355772,4.474412,1,-1.180319,-1.299280,-1.536347,0.066444,1.705883,-1.378558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.372726,-0.799991,0.188859,1,-1.180319,1.573657,-1.526309,0.066444,-0.665064,0.873955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.811924,-0.355772,0.188859,1,-1.180319,-1.627884,-1.516271,0.066444,0.920990,-0.649528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.811924,-0.355772,0.188859,1,-1.180319,-0.474730,-1.506232,0.066444,0.430831,-0.182227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.811924,-0.355772,0.188859,1,-1.180319,0.525031,-1.496194,0.066444,-0.102815,0.330820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.519125,-0.355772,0.188859,1,-1.180319,-0.069415,-1.486155,0.066444,0.450170,-0.202570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.811924,0.532665,0.188859,1,-1.180319,0.556017,-1.476117,0.066444,0.312106,-0.057337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.583735,0.465006,0.383478,0.633397,0.227935,-0.404061,-0.223761,-0.342544,-0.811924,-0.355772,0.188859,1,-1.180319,-0.907034,-1.466079,0.066444,-0.165172,0.541347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,0.944869,1.313009,-1.096807,1,-0.260020,-0.057090,1.625736,0.666006,1.243078,1.908209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,0.944869,1.016863,-1.096807,1,-0.260020,0.804706,1.635774,0.666006,2.812814,-1.129237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,4.604854,1.313009,-1.096807,1,-0.260020,0.638425,1.645813,0.666006,2.292888,-0.083005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,0.944869,2.349519,-1.096807,1,-0.260020,0.026349,1.655851,0.666006,1.323808,0.888087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.747284,0.652070,1.313009,-1.096807,1,-0.260020,0.976902,1.655851,0.666006,-0.367413,2.570508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,0.944869,1.461082,-1.096807,1,-0.260020,1.219859,1.675928,0.666006,0.727792,1.659984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,1.384067,0.572645,-1.096807,1,-0.260020,-0.204413,1.685966,0.666006,1.243078,1.069630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.823573,2.005084,1.933263,0.633397,-1.222954,-0.174461,-0.223761,-0.679827,0.505671,1.313009,-1.096807,1,-0.260020,1.859521,1.696005,0.666006,-0.310942,2.511105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.676866,0.511935,-0.025419,0,-0.088730,-1.366386,0.074809,3.269254,-0.750492,-0.627901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,1.006591,1.676866,0.511935,0.617414,0,-0.088730,0.743244,0.049714,-0.286125,-0.649791,-0.540589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.969665,0.511935,0.617414,0,-0.088730,0.034931,0.059752,-0.286125,-0.653972,-0.536190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.969665,0.511935,0.617414,0,-0.088730,-0.747145,0.069790,-0.286125,-0.521653,-0.675381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.676866,0.511935,0.617414,0,-0.088730,0.422335,0.079829,-0.286125,-0.639076,-0.696792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.676866,0.660008,0.617414,0,-0.088730,-1.092472,0.089867,-0.286125,2.812814,-1.131369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.969665,0.511935,0.617414,0,-0.088730,0.387866,0.074809,-0.286125,-0.290864,-0.918154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.768913,-0.888506,-0.824363,1.406068,1.678823,2.236333,1.005245,0.736764,1.676866,0.511935,0.617414,0,-0.088730,1.294591,0.109944,-0.286125,-0.491034,-0.804211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.372726,-1.279747,-0.882529,2,-0.957237,1.088275,0.902974,-0.284897,2.812814,-1.074513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.665524,-1.279747,0.188859,2,-0.957237,-0.019163,0.913013,-0.284897,2.812814,0.724558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.958323,-1.279747,0.188859,2,-0.957237,1.074323,0.923051,-0.284897,1.253487,3.133056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.665524,-1.279747,0.188859,2,-0.957237,1.242218,0.933089,-0.284897,0.477675,3.251346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.665524,-1.279747,0.188859,2,-0.957237,1.383461,0.943128,-0.284897,0.432563,3.251346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.665524,-1.279747,0.188859,2,-0.957237,2.005582,0.953166,-0.284897,0.481977,3.251346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,-0.665524,-0.539383,0.188859,2,-0.957237,0.595972,0.963204,-0.284897,2.812814,-0.057150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.453218,2.846169,2.879668,-0.525609,-0.739324,-1.552058,-1.043098,-1.152024,4.604854,-1.279747,0.188859,2,-0.957237,0.311543,0.973243,-0.284897,0.337341,3.251346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.212872,-0.770376,0.403137,1,-0.612716,-1.133675,0.892936,0.168918,-0.048550,2.311223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.359271,-0.474231,0.403137,1,-0.612716,1.594663,0.902974,0.168918,1.437280,0.994253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.359271,0.414207,0.403137,1,-0.612716,-0.612994,0.913013,0.168918,2.433970,-0.106967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.212872,-0.474231,0.403137,1,-0.612716,-0.156764,0.933089,0.168918,0.472353,1.859891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.212872,-0.474231,0.403137,1,-0.612716,0.088116,0.933089,0.168918,1.338606,0.948655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.212872,-0.474231,0.403137,1,-0.612716,1.083204,0.943128,0.168918,2.812814,-1.365089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.212872,-0.474231,0.403137,1,-0.612716,0.899209,0.953166,0.168918,1.437280,0.893168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.897685,1.771322,1.775652,-0.911945,-0.255695,-0.518860,-0.633430,0.601851,0.505671,-0.326158,1.260247,1,-0.612716,1.340447,0.963204,0.168918,2.303150,-0.017664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.679827,-1.690320,-0.112933,-0.668252,2,-0.095381,1.381980,-0.040632,-0.586728,0.471251,-0.565755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.747284,-1.690320,-0.112933,-0.668252,2,-0.095381,-0.295865,-0.030593,-0.586728,-0.050941,0.031863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.679827,-1.251122,-0.112933,-0.668252,2,-0.095381,1.036752,-0.020555,-0.586728,0.352633,-0.392668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.679827,-1.690320,-0.112933,-0.668252,2,-0.095381,-1.631889,-0.010517,-0.586728,0.674541,-0.682981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.410000,-1.690320,-0.112933,-0.668252,2,-0.095381,-0.064248,-0.010517,-0.586728,-0.378559,0.231563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.679827,-1.983119,-0.261006,-0.668252,2,-0.095381,1.133046,0.009560,-0.586728,0.444280,-0.537384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.477457,-1.690320,-0.112933,-0.668252,2,-0.095381,0.933867,0.019599,-0.586728,-0.368075,0.365465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
-0.028203,-0.164459,-0.140244,-0.911945,-1.222954,-0.978059,-0.633430,-0.679827,-1.690320,-0.112933,-0.668252,2,-0.095381,0.207187,0.029637,-0.586728,1.198332,-1.233971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.883529,0.652070,-0.986563,1.260247,0,0.325770,-0.220350,-1.144851,0.516925,-0.568172,-0.840483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.883529,0.798470,-0.986563,1.260247,0,0.325770,-0.441143,-1.174966,3.269254,-0.818412,-0.673869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.883529,1.091268,-1.726927,1.260247,0,0.325770,-1.593993,-1.164928,0.516925,-0.702569,-0.747417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,2.085899,0.798470,-0.986563,1.260247,0,0.325770,-0.264086,-1.154890,0.516925,-0.236746,-1.044188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.546245,0.505671,-0.986563,1.260247,0,0.325770,0.179006,-1.144851,0.516925,-0.623809,-0.781957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.883529,0.798470,-0.986563,4.474412,0,0.325770,-1.269507,-1.134813,0.516925,0.157456,-1.507171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.546245,4.604854,-0.986563,4.474412,0,0.325770,0.951069,-1.124774,0.516925,-0.856733,-0.585248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-1.324445,-0.500331,-0.534872,1.019732,-0.255695,1.891934,2.234251,1.883529,0.798470,-0.986563,2.117358,0,0.325770,0.195557,-1.114736,0.516925,-0.031175,-1.357054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.152024,-1.690320,-0.508287,-0.668252,2,-1.114101,-0.955242,0.943128,-0.890782,2.801616,-0.686151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.421851,-1.690320,-0.508287,-0.453974,2,-1.114101,0.727900,0.983281,-0.890782,-0.450978,2.493791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.152024,-2.129518,-0.508287,-0.453974,2,-1.114101,0.088096,0.963204,-0.890782,0.162820,2.041361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.219481,-1.983119,-0.508287,-0.453974,2,-1.114101,-0.072684,0.973243,-0.890782,1.405282,0.734381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.152024,-1.690320,-0.508287,-0.453974,2,-1.114101,-0.346031,0.983281,-0.890782,-0.430681,2.472440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.017111,-1.690320,-0.508287,-0.453974,2,-1.114101,-0.023899,0.993319,-0.890782,-0.156054,2.183552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.152024,-1.690320,-0.508287,-0.453974,2,-1.114101,-1.494444,1.003358,-0.890782,2.417631,-0.330537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2.008751,1.118850,1.178868,-0.911945,0.711564,-1.437258,-1.452767,-1.152024,-1.690320,-0.508287,-0.453974,2,-1.114101,1.760140,1.013396,-0.890782,0.162820,2.784395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.519125,-0.120336,-1.096807,1,-1.147384,0.464394,1.304509,0.200000,-0.235488,0.755340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.665524,-0.120336,-1.096807,1,-1.147384,-1.171504,1.274393,0.200000,0.148562,0.303038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.519125,-0.120336,-1.096807,1,-1.147384,0.803771,1.284432,0.200000,2.255274,-1.719830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.519125,-0.120336,-1.096807,1,-1.147384,-1.475333,1.294470,0.200000,-0.235488,0.036211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.519125,-0.120336,-1.096807,1,-1.147384,-1.050968,1.304509,0.200000,-0.305221,0.732074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.140173,-0.519125,-0.120336,-1.096807,1,-1.147384,0.929009,1.314547,0.200000,-0.743458,1.193067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,0.062197,-0.519125,-0.120336,-0.668252,1,-1.147384,-1.816908,1.324585,0.200000,0.026864,0.431055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.305969,0.679558,0.592172,0.247062,0.227935,-1.322459,-0.223761,-0.005260,-0.226326,0.916174,-0.668252,1,-1.147384,-0.396985,1.334624,0.200000,-0.477965,0.962098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.505671,0.363862,0.188859,1,-0.053610,-0.802885,-0.402013,-0.890782,0.169374,0.979241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.505671,0.363862,0.188859,1,-0.053610,-0.481707,-0.391974,-0.890782,-0.050310,1.113712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.505671,0.363862,0.188859,1,-0.053610,-1.264220,-0.381936,-0.890782,1.572452,-0.448386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.505671,0.215789,0.617414,1,-0.053610,0.204893,-0.371898,-0.890782,-0.019202,1.274230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.652070,0.660008,0.617414,1,-0.053610,0.945337,-0.361859,-0.890782,-0.373237,1.405097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.505671,0.363862,0.617414,1,-0.053610,0.144704,-0.351821,-0.890782,0.843950,0.221324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.477457,0.505671,0.363862,0.617414,1,-0.053610,-0.853664,-0.341782,-0.890782,0.339495,0.848596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.676324,0.613953,0.527385,-0.525609,-1.222954,0.514337,-1.452767,-0.747284,0.652070,0.363862,0.617414,1,-0.053610,-0.385775,-0.331744,-0.890782,-0.655939,1.750789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0.064386,-0.749417,-0.706898,-0.911945,-1.222954,-0.748460,-1.043098,-0.949654,-0.811924,-1.331572,-0.453974,2,-0.483615,0.734980,1.605659,-0.766500,-0.382037,-0.331710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.064386,-0.749417,-0.706898,-0.911945,-1.222954,-0.748460,-1.043098,-0.949654,-0.811924,-0.591208,-0.453974,2,-0.483615,-0.235242,1.615698,-0.766500,-0.803943,-0.081138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.064386,-0.749417,-0.706898,-0.911945,-1.222954,-0.748460,-1.043098,-0.949654,-0.811924,-1.183500,0.617414,2,-0.483615,-1.199776,1.625736,-0.766500,-0.603289,-0.243901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.064386,-0.749417,-0.706898,-0.911945,-1.222954,-0.748460,-1.043098,-0.949654,-0.811924,-0.591208,0.617414,2,-0.483615,0.299314,1.635774,-0.766500,-0.787487,-0.001828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.064386,-0.749417,-0.706898,-0.911945,-1.222954,-0.748460,-1.043098,-0.949654,-0.811924,-0.591208,0.617414,2,-0.483615,0.689727,1.645813,-0.766500,-0.758410,-0.129035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
